SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
11/08/2022   ;11        ;TN0007410012;ENNAKL AUTOMOBILES;11.490    ;11.490    ;11.490    ;11.490    ;71                ;5              ;815.790
11/08/2022   ;11        ;TN0007440019;TELNET HOLDING    ;7.980     ;7.990     ;7.990     ;7.990     ;2500              ;5              ;19975.000
11/08/2022   ;11        ;TN0007510019;LAND OR           ;8.350     ;8.480     ;8.390     ;8.480     ;1227              ;5              ;10347.320
11/08/2022   ;11        ;TN0007530017;ONE TECH HOLDING  ;7.890     ;7.800     ;7.800     ;7.800     ;3629              ;26             ;28306.200
11/08/2022   ;11        ;TN0007540016;NEW BODY LINE     ;5.400     ;5.480     ;5.400     ;5.500     ;3208              ;40             ;17439.250
11/08/2022   ;11        ;TN0007550015;CITY CARS         ;10.200    ;10.200    ;10.000    ;10.200    ;431               ;6              ;4381.400
11/08/2022   ;11        ;TN0007570013;EURO-CYCLES       ;32.200    ;32.200    ;32.060    ;32.400    ;977               ;25             ;31462.900
11/08/2022   ;11        ;TN0007610017;SAH               ;10.000    ;10.000    ;9.940     ;10.100    ;6892              ;43             ;69359.720
11/08/2022   ;11        ;TN0007620016;MPBS              ;4.740     ;4.760     ;4.740     ;4.840     ;15074             ;28             ;71738.450
11/08/2022   ;11        ;TN0007630015;SOTIPAPIER        ;6.470     ;6.500     ;6.480     ;6.500     ;407               ;6              ;2640.600
11/08/2022   ;11        ;TN0007670011;DELICE HOLDING    ;15.200    ;15.290    ;15.210    ;15.290    ;402               ;2              ;6114.580
11/08/2022   ;11        ;TN0007720014;UNIMED            ;7.580     ;7.800     ;7.600     ;7.800     ;6225              ;33             ;47662.150
11/08/2022   ;11        ;TN0007740012;ATELIER MEUBLE INT;3.030     ;3.030     ;3.020     ;3.030     ;198               ;7              ;598.590
11/08/2022   ;11        ;TNNGTFLC2986;STA               ;19.650    ;19.790    ;19.500    ;19.900    ;2459              ;22             ;48286.550
11/08/2022   ;11        ;TNQPQXRODTH8;SMART TUNISIE     ;22.640    ;22.640    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0001000108;MONOPRIX          ;4.800     ;4.910     ;4.910     ;4.940     ;300               ;8              ;1476.000
11/08/2022   ;12        ;TN0001300557;BTE (ADP)         ;6.580     ;6.580     ;6.580     ;6.580     ;10                ;1              ;65.800
11/08/2022   ;12        ;TN0001400704;SPDIT - SICAF     ;7.890     ;7.890     ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0002100907;TUNISIE LEASING F ;9.460     ;9.460     ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0002300358;AIR LIQUIDE TSIE  ;93.490    ;93.490    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0002400505;UBCI              ;22.100    ;22.100    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0002500650;PLAC. TSIE-SICAF  ;42.110    ;42.110    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0003000452;ASTREE            ;54.600    ;54.600    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0004000055;SIMPAR            ;34.400    ;34.400    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0004100202;TUNINVEST-SICAR   ;7.000     ;7.000     ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0004200853;CIL               ;19.500    ;19.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0005030010;STIP              ;3.110     ;3.110     ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0006060016;STAR              ;123.990   ;119.000   ;119.000   ;119.000   ;115               ;4              ;13685.000
11/08/2022   ;12        ;TN0006440010;MAGASIN GENERAL   ;12.050    ;12.050    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0006550016;BH ASSURANCE      ;48.500    ;48.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0006720049;BH LEASING        ;1.700     ;1.700     ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0007180011;SITS              ;1.900     ;1.900     ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0007200017;WIFACK INT BANK   ;7.050     ;7.050     ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0007210016;ESSOUKNA          ;2.300     ;2.300     ;2.300     ;2.300     ;111               ;3              ;255.300
11/08/2022   ;12        ;TN0007310139;HANNIBAL LEASE    ;4.400     ;4.450     ;4.450     ;4.450     ;1036              ;2              ;4610.200
11/08/2022   ;12        ;TN0007350010;CIMENTS DE BIZERTE;1.310     ;1.310     ;1.310     ;1.310     ;15                ;1              ;19.650
11/08/2022   ;12        ;TN0007380017;TUNIS RE          ;6.610     ;6.800     ;6.800     ;6.800     ;5                 ;1              ;34.000
11/08/2022   ;12        ;TN0007580012;BEST LEASE        ;2.120     ;2.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0007600018;SOTEMAIL          ;3.150     ;3.150     ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;12        ;TN0007640014;CEREALIS          ;12.900    ;12.900    ;12.900    ;12.900    ;4970              ;12             ;64113.000
11/08/2022   ;12        ;TN0007700016;OFFICEPLAST       ;1.450     ;1.390     ;1.390     ;1.460     ;626               ;2              ;871.960
11/08/2022   ;12        ;TN0007830011;ASSUR MAGHREBIA   ;55.950    ;56.600    ;55.950    ;56.600    ;1675              ;15             ;93731.650
11/08/2022   ;13        ;TN0004300307;SITEX             ;6.090     ;6.090     ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;13        ;TN0006170013;STE TUN. DU SUCRE ;9.990     ;9.990     ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;13        ;TN0007680010;ASS MULTI ITTIHAD ;2.110     ;2.110     ;2.110     ;2.110     ;9212              ;12             ;19437.320
11/08/2022   ;21        ;TN0001300607;BTE0930 5.85%AP20 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001300623;BTE0232 6.25%P20  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001300656;BTEB0124 7.55%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001300664;BTE A0125 11% AP5 ;101.500   ;101.500   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001300672;BTEA0125 T+2.75%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001300680;"BTEB0127 11,5%P7-2";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001300698;"BTEB0127T+3,25P7-2";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001600493;TJARISB05247.5P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001900836;BH1224 T+0.8%P15-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001900844;BH1224 5.3%P15-2  ;95.000    ;95.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001900950;BHSB0523 7.5%AP7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001901024;BHS A0423 7.7% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001901032;BHS A0423 T+2% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001901040;BHSB0425 7.85%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001901057;BHSB0425T+2.1%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001901065;BHS C0425 8% INF 7;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001901073;BH SA0324 10% AP5 ;104.500   ;104.500   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001901081;BH SA0324 T+2.1AP5;102.000   ;102.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001901099;BHSB0324 10.2%INF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001901107;BHSB0324T+2.3%INF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001901115;BH SC0326 10.3P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0001901123;BH SC0326T+2.6P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002101897;TLB0323 7.75% P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002101913;TLB0423 7.75% P7-2;99.600    ;99.600    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002101939;TLSB0324 7.85%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002101962;TLS B0624 7.8%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002101970;TLS A0223 7.95%AP5;99.320    ;99.320    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002101988;TLSB0225 8.20%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002101996;TL A 0523 7.95%AP5;99.340    ;99.340    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002102002;TL A0523 T+2.3%AP5;99.320    ;99.320    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002102010;TL B0525 8.2% P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002102069;TLFSA 0124 10.6%P5;99.400    ;99.400    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002102077;TLFSA 0124T+2.7%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002102085;TLFSB 0126 11%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002102093;TLFSB 0126T+3%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002102101;TL A 0624 11.4%AP5;100.080   ;100.080   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002102119;TL A0624 T+2.7%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002102127;TL B0626 11.7%P7-2;102.630   ;102.630   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002102135;TLS 0525 11.6% AP5;106.000   ;106.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002102143;"TLS S0126 10,25%P5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002102150;TLFA0426 9.70%AP5 ;100.920   ;100.920   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002600997;STB0524 T+1.5%AP16;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002601003;STB0528T+1.75%AP20;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002601011;STB0533 T+2.0%AP25;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002601029;STB0225 6.5%AP16  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002601045;STB0325 5.30%P15  ;94.500    ;94.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002601144;STB SA1124 10.5%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002601151;STB SA1124T+2.3%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002601169;STB SC1126 11%P7-2;105.000   ;105.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002601177;STBSC1126T+2.8P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002601185;"STBSD1126 11,5%IF7";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002601193;"STBSE1124 11,5%CU5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002601201;STB SA0425 10.5%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002601219;STB SC0427 11%P7-2;100.800   ;100.800   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0002601227;"STBSE0425 11,3%CU5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003100674;BNA0424 5.4%AP15  ;95.900    ;95.900    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003100716;BNASB0524 7.55P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003100757;BNASA0823 8.25%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003100765;BNASA0823 T+2% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003100773;BNASB0825 8.5%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003100781;BNASB825T+2.25P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003400322;AB0523 6.5%AP15   ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003400330;AB0528 7.0%AP20   ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003400348;ABsb0924 5.45%P15 ;97.500    ;97.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003400355;ABsb0924 T+0.85P15;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003400405;AB0825 T+0.85%AP15;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003400538;ABSB1123 7.5%AP7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003400553;ABSB0424 7.55AP7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003400561;AB SC0424 7.7%INF7;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003400652;AB SA0226 9% AP5PP;98.500    ;98.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003400660;"AB SB0226 9,2% AP5";99.610    ;99.610    ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;21        ;TN0003400678;"ABSC0228 9,4%AP7-2";101.400   ;101.400   ;0.000     ;0.000     ;0                 ;0              ;0.000
