SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
23/08/2024   ;32        ;TN0007610041;SAH Da 1/5 230615 ;3.780     ;1.500     ;1.500     ;1.500     ;1                 ;1              ;1.500
23/08/2024   ;32        ;TN0007610058;SAH DA 1/14 250117;1.260     ;1.260     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007610066;SAH DA 1/17 070717;0.980     ;0.980     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007610074;SAH DA 1/14 131217;1.110     ;1.110     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007610082;SAH DA 1/14 010818;1.040     ;1.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007610090;SAH DA 1/18 031218;0.760     ;0.760     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007620032;MPBS DA1/10 070717;1.070     ;1.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007620040;MPBS DA1/20 050718;0.510     ;0.020     ;0.020     ;0.020     ;4                 ;3              ;0.080
23/08/2024   ;32        ;TN0007620057;MPBS DA1/10 100719;0.920     ;0.920     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007620065;MPBS DA1/17 100820;0.510     ;0.010     ;0.010     ;0.010     ;16                ;3              ;0.160
23/08/2024   ;32        ;TN0007700032;PLAST DA1/4 161216;0.380     ;0.380     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007700065;PLA DA3/100 231020;0.040     ;0.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007700081;PLA DA7/103 190721;0.090     ;0.090     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007720022;UMED D76/509 26716;1.370     ;1.370     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007720030;UMD DA11/117 40817;0.790     ;0.790     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007740020;SAM DA 1/10 280717;0.940     ;0.940     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007740038;SAM DA 1/5 300920 ;1.500     ;1.500     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN2H8I4GI6F8;PLAST DA1/5 190722;0.210     ;0.210     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN3022JYIH65;SFBT DA1/12 280524;1.080     ;0.960     ;0.960     ;0.960     ;19                ;3              ;18.240
23/08/2024   ;32        ;TN7F9QE5NT90;OTH DA1/2 181121  ;4.900     ;4.900     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN7IDY8X60S8;SMART DA1/5 070623;3.430     ;3.430     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TNEOEJK4P2R7;CIL DA2/5 15052023;9.350     ;9.350     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TNG73XSR2TO7;SAH DA 1/35 010823;0.280     ;0.200     ;0.200     ;0.200     ;55                ;6              ;11.000
23/08/2024   ;32        ;TNMY01P21QP7;AB DA 1/7 12102023;6.630     ;6.630     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TNNK1E6L0YU3;BTEADPDS4184/15625;0.010     ;0.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TNUTSNMT2ET9;ECYC DA1/10 040822;1.380     ;1.380     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TNXI9LTW0FO7;STV DA2/11 280722 ;2.310     ;2.310     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TNYHLWKDE9D7;BT DA 1/5 10052022;1.150     ;1.150     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TNZTIVM7NY78;SAH DA1/4 22082022;2.630     ;0.400     ;0.400     ;0.400     ;3                 ;2              ;1.200
23/08/2024   ;33        ;TN0007680044;AMI DA 1/4 110817 ;0.790     ;0.790     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;33        ;TN0007680051;AMI DA27/35 241120;1.370     ;1.370     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;99        ;TN0001200401;TUNISAIR          ;0.380     ;0.380     ;0.380     ;0.380     ;1099              ;2              ;417.620
23/08/2024   ;99        ;TN0003800703;ALKIMIA           ;17.000    ;17.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;99        ;TN0005030010;STIP              ;3.820     ;3.820     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;99        ;TN0006650014;ELECTROSTAR       ;0.300     ;0.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;99        ;TN0006670012;SIPHAT            ;5.100     ;5.200     ;5.200     ;5.200     ;669               ;3              ;3478.800
23/08/2024   ;99        ;TN0006780019;SOMOCER           ;0.470     ;0.480     ;0.470     ;0.480     ;4749              ;7              ;2234.830
23/08/2024   ;99        ;TN0007130016;GIF-FILTER        ;0.420     ;0.420     ;0.420     ;0.420     ;9160              ;12             ;3847.200
23/08/2024   ;99        ;TN0007140015;ASSAD             ;0.640     ;0.660     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;99        ;TN0007350010;CIMENTS DE BIZERTE;0.600     ;0.580     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;99        ;TN0007500010;AETECH            ;0.230     ;0.220     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;99        ;TN0007600018;SOTEMAIL          ;1.270     ;1.220     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;99        ;TN0007650013;TAWASOL GP HOLDING;0.720     ;0.720     ;0.720     ;0.720     ;14500             ;16             ;10440.000
23/08/2024   ;99        ;TN0007660012;MAGHREB INTERN PUB;0.080     ;0.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;99        ;TN0007690019;UADH              ;0.510     ;0.520     ;0.520     ;0.520     ;571               ;4              ;296.920
26/08/2024   ;11        ;TN0001100254;SFBT              ;12.120    ;12.120    ;12.000    ;12.120    ;2033              ;33             ;24560.930
26/08/2024   ;11        ;TN0001400704;SPDIT - SICAF     ;12.690    ;12.690    ;12.690    ;12.690    ;250               ;2              ;3172.500
26/08/2024   ;11        ;TN0001600154;ATTIJARI BANK     ;53.790    ;53.500    ;53.150    ;53.790    ;6202              ;18             ;331701.950
26/08/2024   ;11        ;TN0001800457;BIAT              ;99.500    ;100.000   ;99.500    ;100.380   ;408               ;15             ;40655.380
26/08/2024   ;11        ;TN0001900604;BH BANK           ;14.000    ;13.800    ;13.730    ;14.000    ;452               ;5              ;6224.000
26/08/2024   ;11        ;TN0002100907;TUNISIE LEASING F ;15.150    ;15.150    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;11        ;TN0002200053;BT                ;5.150     ;5.140     ;5.140     ;5.140     ;650               ;3              ;3341.000
26/08/2024   ;11        ;TN0002600955;STB               ;3.190     ;3.170     ;3.170     ;3.200     ;1259              ;7              ;3999.130
26/08/2024   ;11        ;TN0003100609;BNA               ;8.220     ;8.170     ;8.100     ;8.210     ;4445              ;15             ;36029.060
26/08/2024   ;11        ;TN0003200755;ICF               ;63.100    ;66.880    ;64.200    ;66.310    ;166               ;13             ;10685.500
26/08/2024   ;11        ;TN0003400058;AMEN BANK         ;43.000    ;43.000    ;42.810    ;43.000    ;1373              ;25             ;58892.830
26/08/2024   ;11        ;TN0003600350;ATB               ;3.080     ;3.100     ;3.100     ;3.100     ;6                 ;1              ;18.600
26/08/2024   ;11        ;TN0003900107;UIB               ;23.520    ;23.520    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;11        ;TN0004700100;ATL               ;3.880     ;3.890     ;3.890     ;3.900     ;1230              ;10             ;4789.550
26/08/2024   ;11        ;TN0005700018;POULINA GP HOLDING;8.780     ;8.900     ;8.760     ;8.900     ;1248              ;14             ;10978.020
26/08/2024   ;11        ;TN0006530018;SOTETEL           ;6.250     ;6.430     ;6.300     ;6.430     ;7324              ;59             ;46323.550
26/08/2024   ;11        ;TN0006560015;SOTUVER           ;12.190    ;12.180    ;12.050    ;12.190    ;2685              ;18             ;32474.990
26/08/2024   ;11        ;TN0006580013;SOTUMAG           ;6.330     ;6.340     ;6.340     ;6.340     ;5                 ;1              ;31.700
26/08/2024   ;11        ;TN0006590012;SIAME             ;3.580     ;3.580     ;3.510     ;3.580     ;10662             ;8              ;37442.920
26/08/2024   ;11        ;TN0006610018;ATTIJARI LEASING  ;19.150    ;19.350    ;19.140    ;19.350    ;4921              ;56             ;94231.840
26/08/2024   ;11        ;TN0006660013;SOTRAPIL          ;14.470    ;14.470    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;11        ;TN0007200017;WIFACK INT BANK   ;8.900     ;8.900     ;8.900     ;8.900     ;510               ;2              ;4539.000
26/08/2024   ;11        ;TN0007270010;TPR               ;5.420     ;5.500     ;5.500     ;5.500     ;2700              ;6              ;14850.000
26/08/2024   ;11        ;TN0007300015;ARTES             ;6.270     ;6.270     ;6.210     ;6.350     ;4528              ;34             ;28184.400
26/08/2024   ;11        ;TN0007380017;TUNIS RE          ;6.630     ;6.630     ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;11        ;TN0007400013;CARTHAGE CEMENT   ;2.020     ;2.000     ;2.000     ;2.040     ;12987             ;31             ;26129.280
26/08/2024   ;11        ;TN0007410012;ENNAKL AUTOMOBILES;10.500    ;10.740    ;10.500    ;10.740    ;335               ;8              ;3533.950
26/08/2024   ;11        ;TN0007440019;TELNET HOLDING    ;5.370     ;5.370     ;5.250     ;5.370     ;1108              ;7              ;5870.630
26/08/2024   ;11        ;TN0007510019;LAND OR           ;9.290     ;9.280     ;9.100     ;9.290     ;1152              ;12             ;10538.490
26/08/2024   ;11        ;TN0007530017;ONE TECH HOLDING  ;9.130     ;9.100     ;9.050     ;9.130     ;5620              ;21             ;50910.710
26/08/2024   ;11        ;TN0007540016;NEW BODY LINE     ;4.950     ;4.950     ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;11        ;TN0007550015;CITY CARS         ;12.430    ;12.550    ;12.550    ;12.640    ;302               ;3              ;3795.280
26/08/2024   ;11        ;TN0007570013;EURO-CYCLES       ;12.710    ;12.700    ;12.600    ;12.700    ;1620              ;24             ;20516.450
26/08/2024   ;11        ;TN0007610017;SAH               ;9.570     ;9.460     ;9.400     ;9.530     ;981               ;23             ;9268.210
26/08/2024   ;11        ;TN0007620016;MPBS              ;8.000     ;8.090     ;8.000     ;8.090     ;115               ;4              ;921.350
26/08/2024   ;11        ;TN0007630015;SOTIPAPIER        ;5.150     ;5.200     ;5.180     ;5.250     ;14395             ;40             ;75301.350
26/08/2024   ;11        ;TN0007670011;DELICE HOLDING    ;14.140    ;14.100    ;14.000    ;14.100    ;6586              ;15             ;92215.800
26/08/2024   ;11        ;TN0007720014;UNIMED            ;7.010     ;7.030     ;7.010     ;7.030     ;3098              ;19             ;21746.990
26/08/2024   ;11        ;TN0007740012;ATELIER MEUBLE INT;6.030     ;6.180     ;6.030     ;6.180     ;671               ;13             ;4106.940
26/08/2024   ;11        ;TNDKJ8O68X14;ASSU MAGHREBIA VIE;6.000     ;6.000     ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;11        ;TNNGTFLC2986;STA               ;19.100    ;18.950    ;18.950    ;18.950    ;50                ;1              ;947.500
26/08/2024   ;11        ;TNQPQXRODTH8;SMART TUNISIE     ;15.970    ;16.150    ;15.800    ;16.150    ;10682             ;35             ;169616.750
26/08/2024   ;12        ;TN0001000108;MONOPRIX          ;4.010     ;4.010     ;4.010     ;4.010     ;1717              ;3              ;6885.170
26/08/2024   ;12        ;TN0001300557;BTE (ADP)         ;4.780     ;4.780     ;4.780     ;4.780     ;150               ;2              ;717.000
26/08/2024   ;12        ;TN0002300358;AIR LIQUIDE TSIE  ;84.000    ;84.000    ;84.000    ;84.000    ;100               ;1              ;8400.000
26/08/2024   ;12        ;TN0002400505;UBCI              ;21.600    ;21.600    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;12        ;TN0002500650;PLAC. TSIE-SICAF  ;46.010    ;46.010    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;12        ;TN0003000452;ASTREE            ;44.900    ;44.900    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;12        ;TN0004000055;SIMPAR            ;34.400    ;34.400    ;34.400    ;34.400    ;20                ;1              ;688.000
26/08/2024   ;12        ;TN0004100202;TUNINVEST-SICAR   ;9.470     ;9.470     ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;12        ;TN0004200853;CIL               ;22.330    ;22.330    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;12        ;TN0006060016;STAR              ;169.000   ;169.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;12        ;TN0006440010;MAGASIN GENERAL   ;7.450     ;7.490     ;7.490     ;7.490     ;21                ;2              ;157.290
26/08/2024   ;12        ;TN0006550016;BH ASSURANCE      ;47.250    ;47.250    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;12        ;TN0006720049;BH LEASING        ;4.100     ;4.170     ;4.170     ;4.170     ;71                ;3              ;296.070
26/08/2024   ;12        ;TN0007180011;SITS              ;1.730     ;1.730     ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;12        ;TN0007210016;ESSOUKNA          ;1.750     ;1.680     ;1.680     ;1.680     ;5                 ;1              ;8.400
26/08/2024   ;12        ;TN0007310139;HANNIBAL LEASE    ;7.480     ;7.480     ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;12        ;TN0007580012;BEST LEASE        ;2.300     ;2.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;12        ;TN0007590011;CELLCOM           ;1.780     ;1.850     ;1.850     ;1.850     ;2510              ;3              ;4643.500
26/08/2024   ;12        ;TN0007700016;OFFICEPLAST       ;1.080     ;1.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;12        ;TN0007730013;SANIMED           ;1.120     ;1.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;12        ;TN0007830011;ASSUR MAGHREBIA   ;52.800    ;52.800    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;13        ;TN0004300307;SITEX             ;4.680     ;4.680     ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;13        ;TN0006170013;STE TUN. DU SUCRE ;9.540     ;9.540     ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;13        ;TN0007680010;BNA ASSURANCES    ;1.730     ;1.750     ;1.750     ;1.750     ;690               ;5              ;1207.500
26/08/2024   ;21        ;TN0001300607;BTE0930 5.85%AP20 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;21        ;TN0001300623;BTE0232 6.25%P20  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;21        ;TN0001300664;BTE A0125 11% AP5 ;99.720    ;99.720    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;21        ;TN0001300672;BTEA0125 T+2.75%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;21        ;TN0001300680;"BTEB0127 11,5%P7-2";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;21        ;TN0001300698;"BTEB0127T+3,25P7-2";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;21        ;TN0001900836;BH1224 T+0.8%P15-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;21        ;TN0001900844;BH1224 5.3%P15-2  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/08/2024   ;21        ;TN0001901040;BHSB0425 7.85%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
